TIME,Ls [deg],R [km],XMSO [km],YMSO [km],ZMSO [km],GEO_lat [deg],GEO_lon [deg],Sol distance/mean distance,n_i [cm^-3],n_e [cm^-3],T_p [eV],T_e [eV],Vdown_x [km/s],Vdown_y [km/s],Vdown_z [km/s],Vupfine_x [km/s],Vupfine_y [km/s],Vupfine_z [km/s],|Vupfine| [km/s],Vupcoarse_x [km/s],Vupcoarse_y [km/s],Vupcoarse_z [km/s],Bup_x [nT],Bup_y [nT],Bup_z [nT],|Bup| [nT],Bdown_x [nT],Bdown_y [nT],Bdown_z [nT],Bu_fit [nT],Bd_fit [nT],Bu_measure [nT],Bd_measure [nT],Bmax [nT],Bu_stddev [nT],Bd_stddev [nT],N_AVG_x,N_AVG_y,N_AVG_z,nconic_rho,n_conic_phi,n_conic_x,$\hat{n}_{conic}\cdot\hat{n}_{AVG}$,|POS_{shock}-POS_{conic}| [km],V_A [km/s],C_S [km/s],thetaBN [deg],Mfms,Malfven_local,Malfven_global,beta,beta_p,beta_e,Mcrit,Wci [rad/s],tau_ci [s],Pdyn [nPa],rci [km],c/Wpe [km],c/Wpi [km],SZA [º]
2018-12-01/14:12:03,298.524,7162.961235,2871.26,6526.18,-687.644,-4.18869,308.116,0.933453,2.89968,3.07337,15.447051,12.606019,-232.66467,105.01535,-7.4352037,-413.62952,31.924985,-33.72259,416.2280596,-377.80506,53.692387,-57.80735,1.2446458,2.863256,1.4280101,3.433160488,-3.8790001,6.4010207,2.3219693,3.70301,8.12273,3.48833,8.12273,17.3044,0.251403,1.50839,0.57745448,0.76273388,0.29117579,0.662858,0.0,0.748745,0.914942,278.823,44.682642,60.053257,14.8541,3.610441,5.020319826,9.315207,2.691816,1.4822128,1.2096032,1.025,0.3289255557,19.10215001,0.4194684075,1265.417212,3.028915079,133.8935975,66.36878676
2018-12-15/03:22:16,306.58,6261.17539,3259.55,4673.35,2595.66,22.3811,217.842,0.942711,2.0428,3.14078,13.150548,13.349997,-138.0619,149.66244,9.8079387,-364.41489,78.663915,-19.41017,373.313512,-341.2815,58.405597,-19.079278,-1.2661226,0.64369401,-0.16832945,1.430294802,0.44798115,2.9880837,-4.5446286,1.84834,5.8247,1.45256,6.32414,11.5528,0.101247,1.7391,0.94005563,-0.061002813,0.33552059,0.606462,0.0,0.795113,0.813908,195.561,22.16758,54.148234,25.9606,6.4179462,15.96392122,16.84051719,10.331441,5.1268423,5.2045989,1.0125,0.1370342325,45.85120952,0.2377167278,2724.235435,2.99623424,159.5224909,58.62768501
2018-07-06/08:04:51,206.119,6807.430007,3240.53,4836.5,-3528.22,-53.3694,23.3432,0.928671,6.84718,7.9486,10.133183,11.842078,-182.57435,86.103964,-106.59302,-330.30983,28.474607,-8.7828418,331.6512104,-304.68187,51.436637,-12.301577,-1.245989,4.6956858,-3.1555324,5.793042245,1.9536265,14.127196,14.742941,5.811,20.2742,5.811,20.693,25.3391,0.0919499,2.12418,0.96863013,0.10169661,-0.2267454,0.635231,0.0,0.772322,0.885171,271.895,48.438553,50.947402,89.8629,4.4817369,6.504339913,6.846843885,1.7942972,0.82738231,0.96691488,1.3835,0.5550220115,11.32060563,0.6288707475,597.5460496,1.883428769,87.13225917,61.57366995
2018-07-08/13:21:19,207.461,6759.406429,3409.43,4472.85,-3749.53,-57.6923,318.972,0.927369,5.82126,5.51736,11.202196,7.2265188,-213.49747,82.759235,-71.805802,-414.34429,4.6844574,-20.771671,414.8910666,-346.64612,64.809796,-35.08526,3.0965266,-4.4216088,-2.5181395,5.956519781,5.6878816,-12.947518,-5.1935158,5.91503,18.664,5.96608,15.3532,31.2994,0.163508,2.50909,0.90809167,0.34874974,-0.23182567,0.621905,0.0,0.783093,0.969953,224.186,53.935728,50.194358,71.8685,5.0824308,6.856558762,7.692323474,1.2136254,0.73772205,0.47590331,1.541,0.57068453,11.00990999,0.8367036044,727.005981,2.260626738,94.49881194,59.70861223
2018-07-08/22:16:37,207.686,6907.818835,3510.68,4714.86,-3628.11,-55.6628,190.353,0.927154,4.29181,5.15293,10.977452,14.874598,-205.31171,90.544126,-109.96259,-406.14975,28.462689,-8.1925268,407.2282672,-362.83462,60.061661,-10.765688,-1.2128686,2.3233729,0.13748757,2.624502754,-4.4456472,9.4466088,-3.1717236,2.70017,12.311,2.63368,11.2175,25.1806,0.185993,2.11327,0.88386005,0.20604441,-0.41992513,0.623151,0.0,0.782102,0.952608,373.556,27.72926,54.222517,75.6375,5.7711983,12.61031533,14.68586854,6.4411154,2.735065,3.7060505,1.0925,0.2514493656,24.98787496,0.5942959839,1619.523939,2.339200239,110.0562228,59.45477516
2018-07-09/07:01:31,207.907,6342.864908,3214.51,3573.32,-4138.87,-63.8834,51.6209,0.926944,3.48612,3.42827,12.01888,8.8998777,-232.58267,38.425035,-151.49202,-412.83241,28.926259,-14.213194,414.0885679,-370.93524,57.237783,-23.823923,-0.42069882,2.5378313,-0.45782551,2.612887177,-2.9642744,8.8157698,-1.411848,2.81837,9.09514,2.61624,9.61452,24.0767,0.0512632,1.83775,0.74625481,0.20617092,-0.63292757,0.613171,0.0,0.78995,0.965877,156.744,30.563445,52.787113,78.9891,4.8221594,9.590492692,13.54849128,4.2901645,2.4649156,1.8252489,1.145,0.250336496,25.09895843,0.4991318569,1654.127842,2.867853828,122.1135005,59.54965172
2018-07-10/09:34:22,208.576,5689.64845,2737.39,2121.55,-4514.18,-69.785,7.77213,0.926314,3.34792,3.24824,8.5651159,7.060949,-213.33431,25.307907,-122.35911,-371.38056,30.37746,-1.2597563,372.6229963,-333.86798,72.458696,-0.61875298,-0.30973557,1.9885866,-0.41374834,2.054653372,-2.5441168,5.5550469,-2.0316167,2.26408,7.27366,2.06087,6.78819,22.2595,0.13257,1.29112,0.72720387,0.15193086,-0.6693964,0.608077,0.0,0.793878,0.984995,623.473,24.567388,45.443445,80.0832,5.1356659,10.7708166,15.16738354,4.959916,2.7186791,2.2412369,1.125,0.1968530176,31.9181559,0.38815113,1892.89959,2.946255905,124.6083976,61.24158038
2018-07-10/14:02:23,208.689,5838.058984,2871.95,2399.58,-4480.72,-69.7832,302.648,0.926208,3.23715,3.63773,9.622858,7.6696155,-209.49766,45.280588,-158.94039,-361.88065,23.973429,-3.7309633,362.6930524,-314.30878,7.9790503,-8.6095142,0.6792295,1.6496212,0.12540383,1.788387245,-2.6385151,6.551129,-2.1571965,1.99591,7.80572,1.79063,8.04021,19.0785,0.0794156,1.96221,0.69036333,0.13642754,-0.71048293,0.607973,0.0,0.793958,0.968065,501.029,21.708107,46.804469,70.2314,4.7680703,11.23578896,16.70772363,7.0300087,3.9120358,3.1179729,1.08,0.1713424905,36.67032788,0.3555721782,2116.772385,2.784064485,126.7224133,60.53210675
2018-07-11/21:24:32,209.484,7127.648118,3875.23,4748.52,-3638.34,-53.8789,229.827,0.925474,3.29418,2.68803,9.0999727,4.6856121,-171.9703,64.979874,-88.416426,-359.81567,26.167411,4.1477935,360.7897642,-331.46879,57.648773,10.799524,-0.66674395,1.8091222,-1.3325517,2.343750128,-2.7664153,6.6639737,-1.8610149,2.5124,8.99483,2.34806,7.83656,19.8411,0.074732,2.01004,0.82461277,0.30475836,-0.47658799,0.613227,0.0,0.789907,0.977465,680.452,28.21839,44.75939,74.2391,5.5366026,10.30216988,12.78562541,3.3166786,2.1893656,1.127313,1.1855,0.2245509105,27.98111704,0.3580487958,1606.716996,3.238750294,125.6206927,57.06482143
2018-07-12/10:26:28,209.813,5699.682523,2755.7,1914.71,-4607.21,-71.2067,6.25633,0.925174,7.1344,5.46257,7.2762098,4.1587907,-194.25501,28.680653,-115.84201,-337.49911,27.419059,6.6508778,338.6763768,-313.56505,25.56209,8.5856507,-0.3943679,1.8642651,-0.70512313,2.031799457,-2.4513869,5.5584896,-2.2756761,1.80051,8.61324,2.05817,7.00124,21.1294,0.109175,1.5032,0.7176622,0.10706684,-0.68811167,0.606214,0.0,0.795302,0.980869,583.862,16.807358,41.017038,78.5948,5.5145401,14.50859965,20.15048271,7.7549662,4.9345657,2.8204005,1.0775,0.194663421,32.27717501,0.6833036499,1739.804916,2.271935583,85.3603367,61.08686504
2018-07-12/14:51:01,209.925,5664.105164,2717.81,1817.22,-4625.29,-72.7047,292.838,0.925072,13.2274,15.5369,6.6965146,7.127278,-155.33707,41.342161,-73.037378,-330.27637,18.722967,13.134781,331.0672931,-298.58898,29.060946,-30.171431,1.0945864,-2.2146516,1.2100464,2.750820493,3.1162377,-12.810381,0.32345177,2.59979,13.8305,2.76413,14.216,36.5933,0.103244,4.52272,0.86708839,0.20348613,-0.45469893,0.607307,0.0,0.794467,0.99108,754.4,16.57746,40.629872,88.922,6.5755869,17.40564071,19.97092999,9.6368219,4.6682644,4.9685575,1.064,0.263551664,23.84043117,1.210580066,1256.176068,1.347138772,62.68990382,61.32567247
2018-07-12/19:26:56,210.041,6312.737879,3337.15,3079.97,-4384.96,-65.5299,251.98,0.924967,11.5317,9.48482,5.5425782,4.9067976,-149.96033,26.473663,-76.22857,-326.16051,14.601375,8.1021292,326.5876956,-300.60289,46.076402,22.087626,0.7852568,-2.4007618,1.1716719,2.784438993,5.7625216,-11.031121,3.3944855,3.3151,14.3546,2.81257,13.5007,32.7054,0.0905223,2.67911,0.78822224,0.31904651,-0.52622715,0.604481,0.0,0.796619,0.999063,12.4156,18.065622,38.167048,74.0842,6.1137785,14.20886645,18.07785503,6.1337651,3.2534836,2.8802815,1.096,0.2667725981,23.5525888,1.027021293,1224.217547,1.724169564,67.1410578,58.08655735
2018-07-13/04:19:02,210.266,6283.269482,3323.68,2974.19,-4425.7,-65.4516,121.871,0.924764,9.53182,6.93142,4.5468736,2.6496532,-187.98195,38.599429,-90.146393,-327.61905,22.969629,-1.1286103,328.4252115,-302.80068,62.558716,-12.412641,0.7765737,-4.3317636,-1.110073,4.538667719,1.8944635,-13.663977,-4.2700453,4.57676,15.9804,4.54435,15.0881,31.2892,0.0785054,3.00893,0.82859961,0.26605028,-0.49258496,0.603572,0.0,0.797308,0.996983,50.3348,32.105576,32.790726,89.5227,5.7701795,8.247726326,10.22953806,1.3375335,0.84507373,0.49245978,1.5205,0.4348424162,14.4493386,0.8584900865,755.274093,2.016895577,73.84939313,58.0639082
2018-07-13/17:34:45,210.603,6010.494872,3075.24,2375.55,-4585.38,-69.2346,277.778,0.924462,10.5174,9.09789,5.1696177,4.8813259,-164.79458,34.454205,-111.76059,-324.93337,17.279389,4.4650923,325.4231234,-299.65544,55.771901,-1.2480831,0.23529682,-3.6828854,-0.12989844,3.69267966,1.7043074,-12.30923,-3.8884861,3.94872,14.7555,3.73985,14.617,27.1759,0.270414,2.90664,0.77662466,0.35808152,-0.51829699,0.603955,0.0,0.797018,0.99641,353.807,25.153393,36.96266,73.1772,5.6096444,9.8785115,12.93754379,3.0433815,1.5653375,1.478044,1.2025,0.353789668,17.75966309,0.9300187089,919.8208792,1.760451968,70.30409973,59.22653149
2018-07-15/18:09:43,211.838,4800.551215,1520.8,-224.362,-4547.76,-66.5499,194.467,0.923375,3.34876,4.16887,13.809027,14.346248,-61.688479,-10.971593,-6.4992992,-380.21111,41.22626,7.5937806,382.5150431,-329.05169,47.888669,-7.4951544,2.7789726,-1.4322326,-0.062895086,3.126968936,-14.396562,2.9809756,-4.8829942,3.73235,17.0622,3.13254,15.7103,20.7548,0.146062,2.17734,0.35059243,0.49857137,-0.7927872,0.631588,0.0,0.775305,0.756406,2051.8,37.337899,57.527385,84.309,1.7335017,3.180820541,10.24468578,3.869035,1.8976056,1.9714294,1.166,0.2995898381,20.97262493,0.4091358517,1276.795787,2.60067058,124.5927682,71.53067163
2018-07-17/10:29:52,212.864,6353.401537,3474.43,2580.52,-4651.34,-66.9171,61.8189,0.922496,2.50478,2.22202,8.3932705,8.7833645,-193.92048,43.224124,-116.87152,-352.78711,37.053542,-6.5899083,354.7888624,-313.98777,73.44438,-4.2246532,1.0103847,2.1016741,0.63333214,2.416406602,0.75830042,7.3159733,1.18007,2.8036,8.64738,2.41666,7.74166,16.5537,0.0315432,1.89859,0.8270803,0.098018486,-0.55347136,0.596929,0.0,0.802294,0.980847,51.0085,33.306322,47.843837,73.3802,4.9257279,8.542042294,10.65229785,2.966384,1.4495076,1.5168764,1.2085,0.2315120097,27.13978128,0.2632667536,1532.485778,3.562218373,144.0622036,56.84804344
2018-07-17/19:22:04,213.09,6245.058267,3358.35,2334.72,-4719.25,-68.6398,287.343,0.922306,2.46041,2.54698,7.4818597,9.6659027,-168.95642,62.203889,-154.26009,-339.35423,31.102821,1.3651156,340.7793163,-313.66369,26.110437,-21.864495,-0.42242862,2.0346108,0.35275767,2.107729826,-3.153121,7.828152,-3.1050129,2.05573,9.36336,2.1153,9.4989,17.4764,0.102199,1.81627,0.77492046,-0.011919502,-0.63194636,0.597359,0.0,0.801974,0.956665,14.8659,29.414649,45.710772,74.1822,4.8989955,8.982121323,11.58536063,3.7968441,1.6566275,2.1402166,1.1605,0.2019381869,31.11439893,0.2385835045,1687.542715,3.327221807,145.3553781,57.46863661
2018-07-18/04:18:51,213.318,6475.653379,3623.0,2712.99,-4631.16,-64.9361,165.092,0.922114,5.14652,4.39592,4.7139993,4.6706901,-180.14254,38.368555,-109.92113,-341.41954,3.0981831,5.897611,341.484528,-311.93761,12.129699,25.168586,-1.1732812,3.6709215,-0.16439189,3.857366735,-3.4201614,12.36629,-0.85603813,3.95109,14.6735,3.86647,13.0511,24.7761,0.0761713,2.27417,0.80317329,0.16193721,-0.57331406,0.592878,0.0,0.805293,0.988605,291.001,37.17521,35.731465,86.2298,5.3768946,7.453852376,9.185813018,1.3009354,0.65346953,0.64746587,1.5335,0.3695680704,17.00142899,0.5011205389,924.0098248,2.53261766,100.502766,55.98014064
2018-07-20/05:11:40,214.566,6593.49055,3781.73,2665.38,-4697.7,-64.7137,169.409,0.921087,2.79345,2.80595,9.6887636,12.483248,-215.51285,29.065834,-123.19084,-380.12957,30.43617,4.1081825,381.368231,-341.18623,56.05601,14.603691,0.29875976,1.4856101,0.056463259,1.516404584,-0.25347423,6.7036977,0.16970206,1.56525,7.29201,1.51872,7.04523,19.97,0.0486992,1.74592,0.78952532,0.096708066,-0.60605059,0.589028,0.0,0.808113,0.976622,396.932,19.819999,52.325912,76.8366,5.3710247,15.11948934,19.24158679,10.812858,4.7250211,6.0878365,1.0545,0.1452842715,43.24752597,0.339247302,2624.979476,3.169965657,136.4157125,55.00149376
2018-07-20/13:55:45,214.788,5720.344901,2642.12,1079.14,-4957.52,-72.8039,13.3074,0.920908,2.52243,2.54586,9.5620375,12.636215,-222.9274,39.058044,-112.71089,-381.22389,28.106161,9.5604657,382.3781023,-327.20863,50.200349,36.603594,0.7129138,1.8606323,0.3420618,2.021683684,2.5115451,6.4850343,1.081801,2.02889,7.69228,2.0257,7.23718,17.1188,0.180386,1.20337,0.72387542,-0.17478259,-0.66742447,0.604806,0.0,0.796373,0.948417,383.631,27.820342,52.216909,88.9387,4.8551876,10.32524905,13.74455074,5.4946058,2.3668361,3.1277697,1.115,0.1936942451,32.4386783,0.3079580957,1974.132489,3.327953598,143.5573013,62.4914327
2018-07-20/18:23:52,214.904,6024.545966,3055.94,1589.9,-4942.53,-71.4128,316.016,0.920815,2.51342,2.87444,7.1997046,13.778376,-203.6173,4.417957,-109.42741,-363.08229,29.249964,7.4393235,364.3345348,-328.19268,64.806948,12.791211,0.12981768,2.0757992,-0.92571519,2.276563981,-1.513173,6.0495901,-2.6757146,2.40939,7.57026,2.28549,7.0369,17.4119,0.141885,1.69124,0.76153816,0.029741174,-0.64743733,0.601576,0.0,0.798816,0.984579,229.008,31.44447,48.001274,70.4998,4.946936,8.918820592,11.58660123,4.0646191,1.3949826,2.6696365,1.144,0.2181139144,28.8068981,0.2785814669,1670.386485,3.13197219,143.8143801,59.51929413
2018-07-21/21:03:24,215.586,6073.764955,3106.06,1564.86,-4979.38,-70.9672,287.56,0.920272,5.84926,8.71841,12.065525,17.839645,-209.35705,34.872442,-129.69326,-388.02573,14.218915,21.839612,388.8998757,-354.99016,29.775346,53.656348,-1.7153012,3.09883,-2.1068135,4.121124689,-4.4079941,13.337916,-2.3170498,4.21764,15.1465,4.1427,14.4732,24.7359,0.0946483,2.20872,0.72368175,0.17661667,-0.66715162,0.600565,0.0,0.799576,0.992676,165.026,37.361881,55.439959,80.0577,4.3948455,7.838635706,10.40900151,4.1042276,1.6558896,2.448338,1.153,0.3948382935,15.91331289,0.7386913448,984.9598737,1.798356863,94.272361,59.24356783
2018-07-23/08:37:10,216.498,6494.567656,3656.88,2101.94,-4938.47,-68.8478,134.658,0.919563,5.27648,7.18135,34.079815,18.111321,-261.29391,67.127608,-156.59769,-462.55324,64.259655,-15.129594,467.2405245,-426.70406,91.514276,-25.532915,-0.45240107,5.7026776,-0.82961695,5.780437944,1.3609451,16.455992,1.0420854,5.90009,15.5802,5.89316,16.9937,30.2767,0.315004,2.64306,0.8160965,-0.037237555,-0.57671472,0.592216,0.0,0.805779,0.963216,211.256,55.959335,81.959591,88.978,3.7400614,6.632592991,8.349643978,3.1929658,2.0849457,1.1080201,1.2055,0.5538144138,11.34529032,0.9618598069,843.6770746,1.981488126,99.2573552,55.73179732
2018-07-23/21:55:19,216.839,6322.09938,3406.4,1746.48,-5031.42,-69.6647,297.183,0.919302,2.33292,2.23698,13.227785,13.015754,-245.32673,54.590919,-165.00635,-429.14105,26.745405,-38.259444,431.6724945,-387.71284,53.09012,-70.640716,-0.19265368,2.0829939,1.0878979,2.357859383,-0.66974853,9.2851852,1.4821128,2.58811,9.77993,2.39008,9.52182,16.8739,0.191033,1.58088,0.81687965,0.085336961,-0.57046056,0.593621,0.0,0.804745,0.993904,172.575,34.131746,58.420855,75.2524,4.8551047,9.564371986,12.64724326,4.3156681,2.175268,2.1404001,1.141,0.2259026954,27.81368012,0.3629903468,1910.878017,3.550287067,149.2742589,57.39744445
2018-07-25/09:24:02,217.751,6483.529873,3607.01,1831.5,-5066.68,-70.5476,133.947,0.918617,2.15988,2.26977,9.9367247,14.387619,-184.31509,-9.9659754,-114.19218,-390.44574,13.258461,0.50025862,390.6711058,-346.02365,34.966969,5.7411288,-0.79439134,0.20362084,-0.88563085,1.207004992,-3.3512241,-0.077072248,-5.0520576,1.38668,6.69116,1.20917,6.22361,16.8264,0.0440401,1.51561,0.85118715,-0.097029697,-0.51581554,0.596749,0.0,0.802428,0.952813,107.098,17.946104,53.839131,78.574,5.8937851,18.60497979,21.76913194,14.469164,5.9107905,8.5583735,1.041,0.1156411968,54.33345106,0.2752571964,3378.303897,3.524549346,155.1386598,56.19733326
2018-07-26/07:25:04,218.316,5588.332374,2127.42,371.445,-5154.18,-74.7838,124.22,0.918201,3.07505,3.87748,31.474627,16.768936,-307.43017,-18.185858,-170.05645,-523.14011,28.327137,30.97252,524.8212061,-475.5674,20.73086,-15.068712,2.2928215,-2.8234036,1.5624621,3.958525753,-0.13264409,8.6844339,-4.8985011,3.60291,10.1673,3.96975,10.3278,17.5983,0.204995,2.19459,0.73724165,-0.20589632,-0.64349161,0.62958,0.0,0.776936,0.967553,926.198,49.378045,79.375816,71.3442,4.4483724,8.332522843,10.62863477,3.7906549,2.4730646,1.3175903,1.1565,0.3792599523,16.56696223,0.7072311928,1383.803386,2.696619917,130.0195792,67.62359557
2018-07-27/18:57:45,219.232,5953.28546,2642.25,791.171,-5275.81,-74.8625,341.456,0.917543,1.63135,1.78287,15.50576,12.752174,-202.75886,20.48134,-66.270451,-481.47748,-15.937759,11.554,481.8797265,-443.54472,-19.903036,22.106798,0.39532194,-1.5764531,-0.44542234,1.685195797,4.6900061,-6.8129749,3.8722535,1.93609,9.07345,1.70905,9.70602,17.864,0.192999,1.93817,0.84498061,0.41943817,-0.33178213,0.623085,0.0,0.782154,0.904106,573.641,29.186169,59.951619,83.8888,6.2647566,14.29983668,16.51055082,6.3551947,3.4872374,2.8679573,1.098,0.1614558847,38.9158024,0.3163085513,2984.590666,3.976808537,178.5094753,63.65145763
2018-07-28/21:39:11,219.92,6272.783726,3105.54,1147.71,-5327.87,-74.0957,322.501,0.91706,2.45775,2.47403,10.738926,11.014883,-203.12292,-8.6457273,-130.23859,-419.53872,3.4217514,-5.8581097,419.5935693,-379.68823,13.701417,-26.715904,-0.0023359324,-2.5532547,-0.72643571,2.65458544,0.022373097,-9.3761659,-2.1905837,2.71851,10.0292,2.65677,9.91515,17.3211,0.0562943,1.4751,0.87791689,0.10350001,-0.46749298,0.611659,0.0,0.791122,0.987404,114.991,36.964183,52.568035,88.4179,5.6837912,9.880574172,11.35135516,3.0501117,1.5057098,1.5444019,1.216,0.2543315392,24.70470366,0.3613115355,1649.789761,3.375919175,145.4340153,60.32486666
2018-07-31/11:53:42,221.527,6722.474288,3731.8,1506.37,-5384.81,-69.6685,154.558,0.915974,6.06103,4.89005,6.8185644,4.9509775,-173.03722,19.81613,-81.919244,-340.47778,19.770961,13.71442,341.3269619,-317.53115,68.007125,4.1733789,-1.0432092,-3.5993772,-2.4324842,4.467748991,-0.69626075,-12.607927,-3.9372932,4.59854,14.9324,4.48757,13.6319,28.7574,0.0889242,2.21005,0.88287991,0.11025284,-0.45647276,0.59032,0.0,0.807169,0.98967,633.843,39.758866,40.949481,87.3379,5.3396452,7.663232807,8.584926991,1.4263767,0.82635682,0.60001985,1.487,0.4280478075,14.67869989,0.5896225699,797.4038317,2.401252728,92.61079881,56.28081383
2018-08-02/06:13:21,222.625,7663.387727,3506.61,4018.7,5502.84,20.8976,306.658,0.915264,2.5562,3.11258,17.187971,11.484359,-163.78706,30.895458,60.313531,-277.41653,-7.325253,-14.486039,277.8910502,-258.16121,-12.42951,-23.474906,3.8937971,-0.16114712,-2.9435038,4.883834443,7.2085295,0.43864346,-8.4569371,4.87943,10.8426,4.89256,11.1792,15.0654,0.0633321,1.36516,0.81185566,0.27033205,0.51750456,0.648295,0.0,0.761389,0.992435,1087.1,66.747446,60.402795,70.9461,2.6432501,3.516224755,4.163321098,1.2329242,0.73909113,0.49383303,1.5295,0.467912282,13.42812649,0.1648277864,593.8956101,3.009776589,142.6058796,62.76896562
2018-08-05/02:31:04,224.395,6016.657301,2186.74,145.004,-5603.33,-74.0822,270.821,0.914177,4.21822,3.84176,7.7027636,6.6989659,-171.52732,-29.556213,-89.446069,-338.8283,27.138903,7.1850429,339.9893554,-312.12997,60.611546,17.367611,-0.10505265,-2.6891891,0.84348148,2.82032535,2.1163015,-10.169044,2.2526941,2.61028,10.7102,2.83922,10.7907,15.6021,0.19223,1.5356,0.79349493,0.12337501,-0.59593993,0.648417,0.0,0.761285,0.992434,774.598,30.152989,43.986913,71.0087,5.1196952,8.947442316,11.27547771,3.0345661,1.6230374,1.4115287,1.199,0.270210812,23.25290117,0.4071424092,1258.237422,2.709127257,111.0120784,68.68791994
2018-08-09/08:26:10,227.046,6340.823157,2450.0,171.977,-5845.85,-74.8904,230.879,0.912679,8.38984,7.96284,10.25077,7.0989186,-222.47654,13.227973,-115.40641,-335.34221,29.127032,-20.340002,337.218768,-307.65136,50.47546,-39.265395,-0.39504446,3.6095658,0.21278611,3.637348391,-2.1516172,10.107837,-3.2948168,3.83423,11.5273,3.66898,11.4746,22.9981,0.0950836,3.22765,0.76329191,-0.13472805,-0.63184951,0.64928,0.0,0.760549,0.988019,431.308,27.628983,48.514407,75.3116,4.4516504,8.941205107,12.20525446,4.3541614,2.5725826,1.7815788,1.1395,0.3484884686,18.02982271,0.7966427881,967.661195,1.881743941,78.71509206,67.27024006
2018-08-18/07:55:54,232.679,5965.015107,2551.61,1499.93,5178.89,36.4131,62.5534,0.910029,7.40373,7.51619,21.509157,11.350937,-263.74244,57.501697,84.180934,-429.25229,23.299732,-32.600734,431.1185612,-388.56586,33.017469,-57.192815,-2.4036955,1.7268948,1.7225812,3.424500503,-7.3943568,3.5526546,7.2677979,3.63825,12.1388,3.44083,11.5399,25.8061,0.089099,2.75349,0.76008745,0.19485214,0.61991911,0.625744,0.0,0.780029,0.999407,572.863,27.582538,67.128252,82.9102,4.7160361,12.39694092,15.63012661,8.2745241,5.4162364,2.8582877,1.074,0.3280958566,19.15045613,1.149027679,1314.001846,1.936848475,83.79335139,64.67435125
2018-08-18/12:20:24,232.795,5968.728017,2580.56,1494.66,5170.34,34.7285,357.319,0.909982,3.84675,4.15607,27.421503,17.425463,-261.54313,69.745675,111.52595,-485.02979,46.503954,14.154512,487.4596036,-444.30204,73.713696,29.208175,-1.3880353,0.42131215,2.0052891,2.474940463,-2.5204914,6.3915746,2.1506558,2.56139,7.97281,2.48289,7.55307,21.3093,0.113277,1.34482,0.86721688,0.15295848,0.47385502,0.618812,0.0,0.785539,0.989212,421.254,27.612577,76.970202,85.6187,4.9762684,14.73262204,17.65353533,11.268389,6.8900129,4.3783764,1.0545,0.2371200444,26.49790879,0.7632339844,2055.750305,2.604672317,116.248636,64.38341846
2018-08-24/01:00:07,236.279,5939.948701,3164.32,1101.9,4904.68,29.8129,212.311,0.908718,1.57136,1.49383,12.425493,9.439074,-243.28238,33.99752,131.88336,-423.13711,22.869495,4.5587683,423.7791996,-378.40829,52.836386,6.6747413,2.2881458,-1.200311,-0.95892197,2.756064049,4.275995,-4.8321372,-1.8463098,2.75172,6.99547,2.75685,6.82933,15.0488,0.0348624,1.04614,0.69883846,0.21588464,0.68192275,0.577482,0.0,0.816404,0.982083,138.682,47.970182,54.181417,75.5871,4.0062526,5.99661235,8.834221217,1.8202909,1.0344596,0.78583126,1.362,0.2640540406,23.79507351,0.2356358916,1604.89572,4.344541325,181.8850485,57.81068881
2018-08-24/09:51:03,236.511,5961.98849,3256.95,1079.91,4875.59,30.3414,82.8096,0.908643,2.07228,2.01764,12.420743,8.972242,-245.46947,10.067117,126.71951,-428.55009,6.898547,-0.21160457,428.605663,-381.3126,19.861883,-4.8631809,0.64213533,-1.7489806,-0.18968948,1.872766141,2.4478284,-5.5694302,-0.57102756,2.07833,6.45193,1.87532,6.45193,18.0416,0.0537707,1.60797,0.73373343,0.28523868,0.61666372,0.576797,0.0,0.816888,0.98223,164.201,28.414939,53.539508,85.5688,5.1600582,11.00140612,15.08381429,5.075988,2.9471129,2.1288751,1.1245,0.1794266962,35.01811849,0.3178708629,2388.750794,3.738287353,158.3837529,56.88742144
2018-08-28/15:27:31,239.185,6460.886809,4731.54,769.56,4331.67,18.9078,31.1435,0.907879,2.77465,3.73377,16.318577,17.050176,-232.30866,68.098084,138.30026,-473.33223,27.021115,22.060079,474.6158317,-432.80474,34.596347,55.635543,3.0531541,2.5778879,-2.3169631,4.619044705,7.6196002,5.2323183,-8.6672299,4.47672,13.6599,4.63605,12.9763,26.2079,0.117899,2.80015,0.79834701,0.060064694,0.5991947,0.503563,0.0,0.863958,0.99211,498.562,60.707125,61.80614,74.8907,4.2272339,5.980221813,7.818124013,1.7346158,0.84829246,0.88632337,1.38,0.4425432053,14.19790256,0.5218901801,1072.473435,2.748025384,136.8770835,42.9174117
2018-08-29/09:17:48,239.655,5779.920268,3351.63,610.278,4669.22,31.5263,133.887,0.907762,2.09252,2.52347,11.658499,13.118126,-172.45861,23.248603,69.698371,-464.69431,22.112576,12.000944,465.3748923,-378.6468,60.771558,27.275519,0.015159517,1.7122911,0.2403858,1.729148911,1.2345484,8.8264888,-0.32373953,2.0615,8.45653,1.74087,9.12196,19.0378,0.0877192,1.88123,0.96948984,-0.15085127,0.19321836,0.572797,0.0,0.819697,0.893232,497.061,26.249983,53.889338,83.4529,7.5403705,17.20128046,17.72857881,6.8885332,3.2413598,3.6471734,1.09,0.1656669615,37.92660438,0.3784094649,2809.098979,3.342684966,157.6159044,54.55826411
