time,B
"17,8915277777778","0,39"
"17,8915363888889","0,14"
"17,891545","0,29"
"17,8915538888889","0,24"
"17,8915625","0,12"
"17,8915711111111","0,12"
"17,8915797222222","0,07"
"17,8915886111111","0,01"
"17,8915972222222","-0,22"
"17,8916058333333","-0,37"
"17,8916144444444","-0,48"
"17,8916233333333","-0,54"
"17,8916319444444","-0,56"
"17,8916405555556","-0,41"
"17,8916491666667","-0,29"
"17,8916580555556","-0,14"
"17,8916666666667","-0,26"
"17,8916752777778","-0,29"
"17,8916838888889","-0,59"
"17,8916927777778","-0,77"
"17,8917013888889","-1,01"
"17,89171","-1,24"
"17,8917186111111","-1,43"
"17,8917275","-1,5"
"17,8917361111111","-1,47"
"17,8917447222222","-1,4"
"17,8917533333333","-1,17"
"17,8917622222222","-0,67"
"17,8917708333333","-0,35"
"17,8917794444444","-0,16"
"17,8917880555556","-0,2"
"17,8917969444444","-0,43"
"17,8918055555556","-0,6"
"17,8918141666667","-0,66"
"17,8918227777778","-0,89"
"17,8918316666667","-1,01"
"17,8918402777778","-1,12"
"17,8918488888889","-1,16"
"17,8918575","-1,18"
"17,8918663888889","-1,25"
"17,891875","-1,12"
"17,8918836111111","-0,92"
"17,8918922222222","-1,05"
"17,8919011111111","-1,04"
"17,8919097222222",-1
"17,8919183333333","-1,05"
"17,8919269444444","-0,94"
"17,8919358333333",-1
"17,8919444444444","-1,24"
"17,8919530555556","-1,27"
"17,8919616666667","-1,2"
"17,8919705555556","-0,77"
"17,8919791666667","-0,46"
"17,8919877777778","-0,45"
"17,8919963888889","-0,39"
"17,8920052777778","-0,46"
"17,8920138888889","-0,62"
"17,8920225","-0,85"
"17,8920311111111","-0,83"
"17,89204","-0,71"
"17,8920486111111","-0,37"
"17,8920572222222","-0,47"
"17,8920658333333","-0,55"
"17,8920747222222","-0,69"
"17,8920833333333",-1
"17,8920919444444","-1,27"
"17,8921005555556","-1,55"
"17,8921094444444","-1,7"
"17,8921180555556","-1,76"
"17,8921266666667","-1,92"
"17,8921352777778","-1,89"
"17,8921441666667","-1,64"
"17,8921527777778","-1,26"
"17,8921613888889",-1
"17,89217","-0,71"
"17,8921788888889","-0,37"
"17,8921875","-0,44"
"17,8921961111111","-1,07"
"17,8922047222222","-1,94"
"17,8922136111111","-1,97"
"17,8922222222222","-1,85"
"17,8922308333333","-1,56"
"17,8922394444444","-1,34"
"17,8922483333333","-1,06"
"17,8922569444444","-0,79"
"17,8922655555556","-0,43"
"17,8922741666667","-0,08"
"17,8922830555556","0,25"
"17,8922916666667","0,51"
"17,8923002777778","0,74"
"17,8923088888889","0,78"
"17,8923177777778","0,88"
"17,8923263888889","0,68"
"17,892335","0,52"
"17,8923436111111","0,43"
"17,8923525","0,15"
"17,8923611111111","-0,06"
"17,8923697222222","-0,3"
"17,8923783333333","-0,59"
"17,8923872222222","-0,61"
"17,8923958333333","-0,43"
"17,8924044444444","-0,47"
"17,8924130555556","-0,32"
"17,8924219444444","-0,25"
"17,8924305555556","-0,22"
"17,8924391666667","-0,27"
"17,8924477777778","-0,59"
"17,8924566666667","-0,85"
"17,8924652777778","-1,39"
"17,8924738888889","-2,06"
"17,8924825","-2,71"
"17,8924913888889","-2,89"
"17,8925","-2,56"
"17,8925086111111","-2,24"
"17,8925172222222","-1,81"
"17,8925261111111","-1,55"
"17,8925347222222","-1,6"
"17,8925433333333","-1,5"
"17,8925519444444","-1,22"
"17,8925608333333","-0,96"
"17,8925694444444","-0,85"
"17,8925780555556","-0,95"
"17,8925866666667","-0,86"
"17,8925955555556","-0,62"
"17,8926041666667","-0,56"
"17,8926127777778","-0,38"
"17,8926213888889","-0,32"
"17,8926302777778","-0,55"
"17,8926388888889","-0,51"
"17,8926475","-0,67"
"17,8926561111111","-0,98"
"17,892665","-1,35"
"17,8926736111111","-1,69"
"17,8926822222222","-1,97"
"17,8926908333333","-2,08"
"17,8926997222222","-2,09"
"17,8927083333333","-1,97"
"17,8927169444444","-1,42"
"17,8927255555556","-1,38"
"17,8927344444444","-1,28"
"17,8927430555556","-1,43"
"17,8927516666667","-1,6"
"17,8927602777778","-1,71"
"17,8927691666667","-1,53"
"17,8927777777778","-1,51"
"17,8927863888889","-1,37"
"17,892795","-1,24"
"17,8928038888889","-0,89"
"17,8928125","-0,82"
"17,8928211111111","-0,7"
"17,8928297222222","-0,59"
"17,8928386111111","-0,77"
"17,8928472222222","-0,9"
"17,8928558333333","-0,96"
"17,8928644444444","-1,05"
"17,8928733333333","-1,13"
"17,8928819444444","-1,23"
"17,8928905555556","-1,21"
"17,8928991666667","-1,23"
"17,8929080555556","-1,04"
"17,8929166666667","-0,8"
"17,8929252777778","-0,44"
"17,8929338888889","-0,01"
"17,8929427777778","0,44"
"17,8929513888889","0,7"
"17,89296","0,82"
"17,8929686111111","0,9"
"17,8929775","0,91"
"17,8929861111111","1,11"
"17,8929947222222","1,13"
"17,8930033333333","1,1"
"17,8930122222222","1,02"
"17,8930208333333","0,7"
"17,8930294444444","-0,01"
"17,8930380555556","-0,33"
"17,8930469444444","-0,56"
"17,8930555555556",-1
"17,8930641666667","-1,82"
"17,8930727777778","-2,09"
"17,8930816666667","-2,28"
"17,8930902777778","-2,39"
"17,8930988888889","-2,51"
"17,8931075","-2,73"
"17,8931163888889","-3,01"
"17,893125","-3,11"
"17,8931336111111","-3,19"
"17,8931422222222","-3,22"
"17,8931511111111","-3,18"
"17,8931597222222","-3,05"
"17,8931683333333","-2,85"
"17,8931769444444","-2,17"
"17,8931858333333","-1,35"
"17,8931944444444","-0,7"
"17,8932030555556","-0,69"
"17,8932116666667","-1,17"
"17,8932205555556","-1,4"
"17,8932291666667","-1,67"
"17,8932377777778","-1,98"
"17,8932463888889","-2,26"
"17,8932552777778","-2,48"
"17,8932638888889","-2,63"
"17,8932725","-2,13"
"17,8932811111111","-1,61"
"17,89329","-1,13"
"17,8932986111111","-0,98"
"17,8933072222222","-0,95"
"17,8933158333333","-0,93"
"17,8933247222222","-0,97"
"17,8933333333333","-1,2"
"17,8933419444444","-1,02"
"17,8933505555556","-0,94"
"17,8933594444444","-0,83"
"17,8933680555556","-0,9"
"17,8933766666667","-1,05"
"17,8933852777778","-1,03"
"17,8933941666667","-1,3"
"17,8934027777778","-1,42"
"17,8934113888889","-1,49"
"17,89342","-1,28"
"17,8934288888889","-0,94"
"17,8934375","-0,53"
"17,8934461111111","-0,16"
"17,8934547222222","-0,21"
"17,8934636111111","-0,35"
"17,8934722222222","-0,64"
"17,8934808333333","-0,85"
"17,8934894444444","-0,95"
"17,8934983333333","-1,16"
"17,8935069444444","-1,3"
"17,8935155555556","-1,33"
"17,8935241666667","-1,47"
"17,8935330555556","-1,15"
"17,8935416666667","-0,65"
"17,8935502777778","-0,53"
"17,8935588888889","-0,69"
"17,8935677777778","-0,76"
"17,8935763888889","-0,92"
"17,893585","-0,91"
"17,8935936111111","-0,97"
"17,8936025","-0,9"
"17,8936111111111","-0,77"
"17,8936197222222","-0,54"
"17,8936283333333","-0,65"
"17,8936372222222","-1,01"
"17,8936458333333","-1,4"
"17,8936544444444","-1,83"
"17,8936630555556",-2
"17,8936719444444","-2,26"
"17,8936805555556","-2,21"
"17,8936891666667","-2,4"
"17,8936977777778","-2,49"
"17,8937066666667","-2,17"
"17,8937152777778","-1,78"
"17,8937238888889","-1,96"
"17,8937325","-2,07"
"17,8937413888889","-2,31"
"17,89375","-2,48"
"17,8937586111111","-2,41"
"17,8937672222222","-2,35"
"17,8937761111111","-2,17"
"17,8937847222222","-1,66"
"17,8937933333333","-1,12"
"17,8938019444444","-0,68"
"17,8938108333333","-0,38"
"17,8938194444444","-0,34"
"17,8938280555556","-0,18"
"17,8938366666667","0,12"
"17,8938455555556","0,29"
"17,8938541666667","0,35"
"17,8938627777778","0,62"
"17,8938713888889","0,64"
"17,8938802777778","0,69"
"17,8938888888889","0,74"
"17,8938975","0,73"
"17,8939061111111","0,59"
"17,893915","0,52"
"17,8939236111111","0,4"
"17,8939322222222","0,22"
"17,8939408333333","-0,08"
"17,8939497222222","-0,29"
"17,8939583333333","-0,26"
"17,8939669444444","-0,16"
"17,8939755555556",0
"17,8939844444444","0,16"
"17,8939930555556",0
"17,8940016666667","-0,43"
"17,8940102777778","-1,12"
"17,8940191666667","-1,67"
"17,8940277777778","-2,03"
"17,8940363888889","-2,09"
"17,894045","-1,91"
"17,8940538888889","-1,83"
"17,8940625","-1,81"
"17,8940711111111","-1,61"
"17,8940797222222","-1,32"
"17,8940886111111","-1,12"
"17,8940972222222","-0,93"
"17,8941058333333","-0,69"
"17,8941144444444","-0,78"
"17,8941233333333","-0,96"
"17,8941319444444","-1,09"
"17,8941405555556","-1,14"
"17,8941491666667","-1,38"
"17,8941580555556","-1,59"
"17,8941666666667","-1,54"
"17,8941752777778","-1,59"
"17,8941838888889","-1,54"
"17,8941927777778","-1,56"
"17,8942013888889","-1,58"
"17,89421","-1,42"
"17,8942186111111","-1,23"
"17,8942275","-1,07"
"17,8942361111111","-0,91"
"17,8942447222222","-1,24"
"17,8942533333333","-1,47"
"17,8942622222222","-1,51"
"17,8942708333333","-1,64"
"17,8942794444444","-1,58"
"17,8942880555556","-1,12"
"17,8942969444444","-0,76"
"17,8943055555556","-0,85"
"17,8943141666667","-1,19"
"17,8943227777778","-1,41"
"17,8943316666667","-1,68"
"17,8943402777778","-1,82"
"17,8943488888889","-1,91"
"17,8943575","-2,02"
"17,8943663888889","-1,98"
"17,894375","-1,79"
"17,8943836111111","-1,61"
"17,8943922222222","-1,62"
"17,8944011111111","-1,61"
"17,8944097222222","-1,72"
"17,8944183333333","-1,66"
"17,8944269444444","-1,61"
"17,8944358333333","-1,69"
"17,8944444444444","-1,7"
"17,8944530555556",-2
"17,8944616666667","-2,06"
"17,8944705555556","-1,89"
"17,8944791666667","-1,52"
"17,8944877777778","-1,2"
"17,8944963888889","-0,84"
"17,8945052777778","-0,74"
"17,8945138888889","-0,53"
"17,8945225","-0,34"
"17,8945311111111","-0,43"
"17,89454","-0,48"
"17,8945486111111","-0,51"
"17,8945572222222","-0,44"
"17,8945658333333","-0,53"
"17,8945747222222","-0,6"
"17,8945833333333","-0,52"
"17,8945919444444","-0,56"
"17,8946005555556","-0,73"
"17,8946094444444","-0,91"
"17,8946180555556","-0,99"
"17,8946266666667",-1
"17,8946352777778","-0,85"
"17,8946441666667","-0,81"
"17,8946527777778","-0,79"
"17,8946613888889","-0,9"
"17,89467","-0,87"
"17,8946788888889","-0,66"
"17,8946875","-0,51"
"17,8946961111111","-0,45"
"17,8947047222222","-0,73"
"17,8947133333333","-1,18"
"17,8947222222222","-1,4"
"17,8947308333333","-1,97"
"17,8947394444444","-2,46"
"17,8947480555556","-2,79"
"17,8947569444444","-2,86"
"17,8947655555556","-2,86"
"17,8947741666667","-2,8"
"17,8947827777778","-2,55"
"17,8947916666667","-2,12"
"17,8948002777778","-1,91"
"17,8948088888889","-1,75"
"17,8948175","-1,56"
"17,8948263888889","-1,33"
"17,894835","-1,23"
"17,8948436111111",-1
"17,8948522222222","-0,78"
"17,8948611111111","-0,92"
"17,8948697222222","-1,04"
"17,8948783333333","-1,06"
"17,8948869444444","-0,86"
"17,8948958333333","-0,91"
"17,8949044444444","-0,74"
"17,8949130555556","-0,47"
"17,8949216666667","-0,38"
"17,8949305555556","-0,29"
"17,8949391666667","-0,42"
"17,8949477777778","-0,6"
"17,8949563888889","-0,8"
"17,8949652777778","-0,82"
"17,8949738888889","-0,67"
"17,8949825","-0,4"
"17,8949911111111","-0,21"
"17,895","-0,22"
"17,8950086111111","-0,24"
"17,8950172222222","-0,14"
"17,8950258333333","-0,2"
"17,8950347222222","-0,25"
"17,8950433333333","-0,85"
"17,8950519444444","-1,34"
"17,8950605555556","-1,53"
"17,8950694444444","-1,5"
"17,8950780555556","-1,43"
"17,8950866666667","-1,27"
"17,8950952777778","-1,12"
"17,8951041666667","-0,88"
"17,8951127777778","-0,84"
"17,8951213888889","-0,77"
"17,89513","-0,56"
"17,8951388888889","-0,38"
"17,8951475","-0,24"
"17,8951561111111","-0,23"
"17,8951647222222","-0,3"
"17,8951736111111","-0,32"
"17,8951822222222","-0,07"
"17,8951908333333","0,08"
"17,8951994444444","0,43"
"17,8952083333333","0,69"
"17,8952169444444","0,59"
"17,8952255555556","0,48"
"17,8952341666667","0,25"
"17,8952430555556",0
"17,8952516666667","-0,16"
"17,8952602777778","-0,35"
"17,8952688888889","-0,48"
"17,8952777777778","-0,45"
"17,8952863888889","-0,26"
"17,895295","-0,33"
"17,8953036111111","-0,52"
"17,8953125","-1,19"
"17,8953211111111","-1,94"
"17,8953297222222","-2,5"
"17,8953383333333","-2,75"
"17,8953472222222","-2,77"
"17,8953558333333","-2,54"
"17,8953644444444","-2,35"
"17,8953730555556","-2,58"
"17,8953819444444","-2,83"
"17,8953905555556","-2,92"
"17,8953991666667","-2,95"
"17,8954077777778","-2,85"
"17,8954166666667","-2,66"
"17,8954252777778","-2,17"
"17,8954338888889","-1,76"
"17,8954425","-1,41"
"17,8954513888889","-0,95"
"17,89546","-0,72"
"17,8954686111111","-0,48"
"17,8954772222222","-0,23"
"17,8954861111111","-0,26"
"17,8954947222222","-0,42"
"17,8955033333333","-0,5"
"17,8955119444444","-0,74"
"17,8955208333333","-0,88"
"17,8955294444444",-1
"17,8955380555556","-1,1"
"17,8955466666667","-1,03"
"17,8955555555556","-0,96"
"17,8955641666667","-0,99"
"17,8955727777778","-1,05"
"17,8955813888889","-0,95"
"17,8955902777778","-1,07"
"17,8955988888889","-0,94"
"17,8956075","-0,86"
"17,8956161111111","-0,34"
"17,895625","0,21"
"17,8956336111111","0,56"
"17,8956422222222","0,94"
"17,8956508333333","1,19"
"17,8956597222222","1,27"
"17,8956683333333","1,27"
"17,8956769444444","1,11"
"17,8956855555556","0,84"
"17,8956944444444","0,66"
"17,8957030555556","0,61"
"17,8957116666667","0,34"
"17,8957202777778","0,06"
"17,8957291666667","-0,35"
"17,8957377777778","-0,77"
"17,8957463888889","-1,02"
"17,895755","-1,34"
"17,8957638888889","-1,08"
"17,8957725","-0,66"
"17,8957811111111","-0,02"
"17,8957897222222","0,73"
"17,8957986111111","0,52"
"17,8958072222222","0,05"
"17,8958158333333","-0,62"
"17,8958244444444","-1,26"
"17,8958333333333","-1,63"
"17,8958419444444","-2,06"
"17,8958505555556","-2,46"
"17,8958591666667","-2,53"
"17,8958680555556","-2,78"
"17,8958766666667","-2,75"
"17,8958852777778","-2,65"
"17,8958938888889","-2,63"
"17,8959027777778","-2,45"
"17,8959113888889","-2,51"
"17,89592","-2,63"
"17,8959286111111","-2,99"
"17,8959375","-3,23"
"17,8959461111111","-3,12"
"17,8959547222222","-2,49"
"17,8959633333333","-2,09"
"17,8959722222222","-1,86"
"17,8959808333333","-1,69"
"17,8959894444444","-2,16"
"17,8959980555556","-2,22"
"17,8960069444444","-1,98"
"17,8960155555556","-1,68"
"17,8960241666667","-1,84"
"17,8960327777778","-2,04"
"17,8960416666667","-1,87"
"17,8960502777778","-1,57"
"17,8960588888889","-1,8"
"17,8960675","-2,02"
"17,8960763888889","-1,82"
"17,896085","-1,54"
"17,8960936111111","-1,4"
"17,8961022222222","-1,21"
"17,8961111111111","-0,99"
"17,8961197222222","-0,94"
"17,8961283333333","-0,87"
"17,8961369444444","-0,91"
"17,8961458333333",-1
"17,8961544444444","-1,15"
"17,8961630555556","-1,27"
"17,8961716666667","-1,46"
"17,8961805555556","-1,44"
"17,8961891666667","-1,51"
"17,8961977777778","-1,42"
"17,8962063888889","-1,07"
"17,8962152777778","-0,59"
"17,8962238888889","-0,35"
"17,8962325","-0,01"
"17,8962411111111","-0,01"
"17,89625","-0,17"
"17,8962586111111","-0,45"
"17,8962672222222","-0,74"
"17,8962758333333","-0,68"
"17,8962847222222","-0,43"
"17,8962933333333","0,37"
"17,8963019444444","1,46"
"17,8963105555556","1,86"
"17,8963194444444","2,02"
"17,8963280555556","2,01"
"17,8963366666667","1,85"
"17,8963452777778","1,6"
"17,8963541666667","1,41"
"17,8963627777778","1,03"
"17,8963713888889","0,58"
"17,89638","0,15"
"17,8963888888889","-0,44"
"17,8963975","-1,07"
"17,8964061111111","-1,33"
"17,8964147222222","-1,09"
"17,8964236111111","-0,82"
"17,8964322222222","-0,6"
"17,8964408333333","-0,77"
"17,8964494444444","-0,93"
"17,8964583333333","-0,72"
"17,8964669444444","-0,26"
"17,8964755555556","0,15"
"17,8964841666667","0,66"
"17,8964930555556","0,9"
"17,8965016666667","0,65"
"17,8965102777778","0,2"
"17,8965188888889","-0,4"
"17,8965277777778","-0,89"
"17,8965363888889","-1,16"
"17,896545","-1,18"
"17,8965536111111","-1,16"
"17,8965625","-1,17"
"17,8965711111111","-1,3"
"17,8965797222222","-1,14"
"17,8965883333333","-0,95"
"17,8965972222222","-0,92"
"17,8966058333333","-0,93"
"17,8966144444444","-1,29"
"17,8966230555556","-1,4"
"17,8966319444444","-1,44"
"17,8966405555556","-1,14"
"17,8966491666667","-1,06"
"17,8966577777778","-0,94"
"17,8966666666667","-0,73"
"17,8966752777778","-0,67"
"17,8966838888889","-0,83"
"17,8966925","-1,11"
"17,8967013888889","-1,36"
"17,89671","-1,52"
"17,8967186111111","-1,51"
"17,8967272222222","-1,18"
"17,8967361111111","-1,14"
"17,8967447222222","-1,27"
"17,8967533333333","-1,6"
"17,8967619444444","-1,92"
"17,8967708333333","-1,89"
"17,8967794444444","-1,71"
"17,8967880555556","-1,35"
"17,8967966666667","-0,98"
"17,8968055555556","-0,84"
"17,8968141666667","-0,64"
"17,8968227777778","-0,94"
"17,8968313888889","-1,41"
"17,8968402777778","-1,66"
"17,8968488888889","-1,73"
"17,8968575","-2,15"
"17,8968661111111","-1,9"
"17,896875","-1,31"
"17,8968836111111","0,05"
"17,8968922222222","0,7"
"17,8969008333333","0,56"
"17,8969097222222","0,32"
"17,8969183333333","0,08"
"17,8969269444444","-0,64"
"17,8969355555556","-1,07"
"17,8969444444444","-1,12"
"17,8969530555556","-1,05"
"17,8969616666667","-1,03"
"17,8969702777778","-1,11"
"17,8969791666667","-0,98"
"17,8969877777778","-1,07"
"17,8969963888889","-0,96"
"17,897005","-0,86"
"17,8970138888889","-0,89"
"17,8970225","-0,9"
"17,8970311111111","-0,84"
"17,8970397222222","-0,9"
"17,8970486111111","-1,15"
"17,8970572222222","-1,41"
"17,8970658333333","-1,37"
"17,8970744444444","-1,52"
"17,8970833333333","-1,66"
"17,8970919444444","-1,6"
"17,8971005555556","-1,35"
"17,8971091666667","-1,02"
"17,8971180555556","-0,98"
"17,8971266666667","-0,88"
"17,8971352777778","-1,01"
"17,8971438888889","-1,2"
"17,8971527777778","-1,44"
"17,8971613888889","-1,48"
"17,89717","-1,71"
"17,8971786111111","-1,97"
"17,8971875","-1,75"
"17,8971961111111","-1,46"
"17,8972047222222","-1,39"
"17,8972133333333","-1,31"
"17,8972222222222","-1,02"
"17,8972308333333","-0,68"
"17,8972394444444","-0,52"
"17,8972480555556","-0,72"
"17,8972569444444","-1,22"
"17,8972655555556","-1,83"
"17,8972741666667","-2,4"
"17,8972827777778","-2,8"
"17,8972916666667","-2,69"
"17,8973002777778","-2,72"
"17,8973088888889","-2,95"
"17,8973175","-2,68"
"17,8973263888889","-2,3"
"17,897335","-2,23"
"17,8973436111111","-1,98"
"17,8973522222222","-1,81"
"17,8973611111111","-1,88"
"17,8973697222222","-1,57"
"17,8973783333333","-1,2"
"17,8973869444444","-1,08"
"17,8973958333333","-0,91"
"17,8974044444444","-0,9"
"17,8974130555556","-1,29"
"17,8974216666667","-1,8"
"17,8974305555556","-1,97"
"17,8974391666667","-1,58"
"17,8974477777778","-1,37"
"17,8974563888889","-1,17"
"17,8974652777778","-0,91"
"17,8974738888889","-1,03"
"17,8974825","-1,55"
"17,8974911111111","-1,81"
"17,8975","-1,8"
"17,8975086111111","-1,69"
"17,8975172222222","-1,47"
"17,8975258333333","-1,5"
"17,8975347222222","-1,49"
"17,8975433333333","-1,6"
"17,8975519444444","-1,71"
"17,8975605555556","-1,77"
"17,8975694444444","-1,77"
"17,8975780555556","-1,6"
"17,8975866666667","-1,41"
"17,8975952777778","-1,25"
"17,8976041666667","-1,16"
"17,8976127777778","-1,18"
"17,8976213888889","-0,97"
"17,89763","-0,72"
"17,8976388888889","-0,72"
"17,8976475","-1,16"
"17,8976561111111","-1,54"
"17,8976647222222","-1,71"
"17,8976736111111","-0,92"
"17,8976822222222","-0,58"
"17,8976908333333","-0,66"
"17,8976994444444","-0,9"
"17,8977083333333","-1,1"
"17,8977169444444","-1,25"
"17,8977255555556","-1,71"
"17,8977341666667","-2,4"
"17,8977430555556","-2,44"
"17,8977516666667","-2,41"
"17,8977602777778","-2,35"
"17,8977688888889","-2,1"
"17,8977777777778","-2,05"
"17,8977863888889","-1,84"
"17,897795","-1,7"
"17,8978036111111","-1,4"
"17,8978125","-0,8"
"17,8978211111111","-0,24"
"17,8978297222222","-0,14"
"17,8978383333333","-0,14"
"17,8978472222222","-0,3"
"17,8978558333333","-0,44"
"17,8978644444444","-0,37"
"17,8978730555556","-0,33"
"17,8978819444444","-0,36"
"17,8978905555556","-0,27"
"17,8978991666667","-0,22"
"17,8979077777778","-0,16"
"17,8979166666667","-0,25"
"17,8979252777778","-0,35"
"17,8979338888889","-0,44"
"17,8979425","-0,33"
"17,8979513888889","-0,29"
"17,89796","-0,54"
"17,8979686111111","-1,11"
"17,8979772222222","-1,81"
"17,8979861111111","-2,36"
"17,8979947222222","-2,51"
"17,8980033333333","-2,51"
"17,8980119444444","-2,64"
"17,8980208333333","-3,26"
"17,8980294444444","-3,31"
"17,8980380555556","-2,89"
"17,8980466666667","-2,88"
"17,8980555555556","-3,06"
"17,8980641666667","-3,46"
"17,8980727777778","-2,99"
"17,8980813888889","-2,49"
"17,8980902777778","-1,91"
"17,8980988888889","-1,52"
"17,8981075","-1,1"
"17,8981161111111","-0,81"
"17,898125","-0,32"
"17,8981336111111","0,22"
"17,8981422222222","0,64"
"17,8981508333333","0,87"
"17,8981597222222","0,79"
"17,8981683333333","0,42"
"17,8981769444444","0,16"
"17,8981855555556","-0,3"
"17,8981944444444","-0,61"
"17,8982030555556","-0,75"
"17,8982116666667","-1,07"
"17,8982202777778","-1,19"
"17,8982291666667","-1,44"
"17,8982377777778","-1,63"
"17,8982463888889","-1,75"
"17,898255","-1,94"
"17,8982638888889","-2,08"
"17,8982725","-2,15"
"17,8982811111111","-2,09"
"17,8982897222222","-2,02"
"17,8982986111111","-2,14"
"17,8983072222222","-2,25"
"17,8983158333333","-2,58"
"17,8983244444444","-2,63"
"17,8983333333333","-2,64"
"17,8983419444444","-2,73"
"17,8983505555556","-2,77"
"17,8983591666667","-2,87"
"17,8983680555556","-2,9"
"17,8983766666667","-2,69"
"17,8983852777778","-2,71"
"17,8983938888889","-2,57"
"17,8984027777778","-2,57"
"17,8984113888889","-2,46"
"17,89842","-2,32"
"17,8984286111111","-2,29"
"17,8984375","-2,08"
"17,8984461111111","-1,81"
"17,8984547222222","-2,17"
"17,8984633333333","-2,54"
"17,8984722222222","-2,56"
"17,8984808333333","-1,97"
"17,8984894444444","-1,9"
"17,8984980555556","-1,71"
"17,8985069444444","-1,7"
"17,8985155555556","-1,74"
"17,8985241666667","-1,65"
"17,8985327777778","-1,7"
"17,8985416666667","-1,69"
"17,8985502777778","-1,71"
"17,8985588888889","-1,77"
"17,8985675","-1,79"
"17,8985763888889","-1,93"
"17,898585","-1,99"
"17,8985936111111","-2,04"
"17,8986022222222","-1,76"
"17,8986111111111","-1,73"
"17,8986197222222","-1,69"
"17,8986283333333","-1,65"
"17,8986369444444","-1,45"
"17,8986458333333","-1,3"
"17,8986544444444","-1,1"
"17,8986630555556","-0,98"
"17,8986716666667","-0,78"
"17,8986805555556","-0,73"
"17,8986891666667","-0,45"
"17,8986977777778","-0,27"
"17,8987063888889","-0,41"
"17,8987152777778","-0,51"
"17,8987238888889","-0,84"
"17,8987325","-1,11"
"17,8987411111111","-1,17"
"17,89875","-1,43"
"17,8987586111111","-1,69"
"17,8987672222222","-1,63"
"17,8987758333333","-1,45"
"17,8987847222222","-1,14"
"17,8987933333333","-1,21"
"17,8988019444444","-1,28"
"17,8988105555556","-1,27"
"17,8988194444444","-1,57"
"17,8988280555556","-1,78"
"17,8988366666667","-1,8"
"17,8988452777778","-1,65"
"17,8988541666667","-1,39"
"17,8988627777778","-1,13"
"17,8988713888889","-0,87"
"17,89888","-0,69"
"17,8988888888889","-0,5"
"17,8988975","-0,56"
"17,8989061111111","-0,54"
"17,8989147222222","-0,5"
"17,8989236111111","-0,73"
"17,8989322222222","-1,08"
"17,8989408333333","-1,48"
"17,8989494444444","-1,7"
"17,8989583333333","-1,99"
"17,8989669444444","-2,12"
"17,8989755555556","-2,21"
"17,8989841666667","-2,13"
"17,8989930555556","-1,93"
"17,8990016666667","-2,08"
"17,8990102777778","-2,37"
"17,8990188888889","-2,74"
"17,8990277777778","-2,97"
"17,8990363888889","-3,02"
"17,899045","-3,18"
"17,8990536111111","-3,23"
"17,8990625","-3,26"
"17,8990711111111","-3,45"
"17,8990797222222","-3,45"
"17,8990883333333","-3,23"
"17,8990972222222","-2,78"
"17,8991058333333","-2,41"
"17,8991144444444","-1,78"
"17,8991230555556","-1,15"
"17,8991319444444","-1,05"
"17,8991405555556","-0,9"
"17,8991491666667","-0,9"
"17,8991577777778","-0,72"
"17,8991666666667","-0,81"
"17,8991752777778","-0,93"
"17,8991838888889","-0,98"
"17,8991925","-1,03"
"17,8992013888889","-1,17"
"17,89921","-1,23"
"17,8992186111111","-1,17"
"17,8992272222222","-1,16"
"17,8992361111111","-1,12"
"17,8992447222222","-1,12"
"17,8992533333333","-0,84"
"17,8992619444444","-0,48"
"17,8992708333333","-0,15"
"17,8992794444444","-0,03"
"17,8992880555556","-0,29"
"17,8992966666667","-0,9"
"17,8993055555556","-1,17"
"17,8993141666667","-1,16"
"17,8993227777778","-1,55"
"17,8993313888889","-1,81"
"17,8993402777778","-2,19"
"17,8993488888889","-2,66"
"17,8993575","-2,89"
"17,8993661111111","-3,27"
"17,899375","-3,45"
"17,8993836111111","-3,34"
"17,8993922222222","-3,34"
"17,8994008333333","-3,36"
"17,8994097222222","-3,6"
"17,8994183333333","-3,86"
"17,8994269444444","-3,81"
"17,8994355555556","-3,58"
"17,8994444444444","-3,36"
"17,8994530555556","-2,85"
"17,8994616666667","-2,48"
"17,8994702777778","-2,17"
"17,8994791666667","-1,96"
"17,8994877777778","-1,63"
"17,8994963888889","-1,71"
"17,899505","-1,74"
"17,8995138888889","-1,55"
"17,8995225","-1,5"
"17,8995311111111","-1,51"
"17,8995397222222","-1,55"
"17,8995486111111","-1,73"
"17,8995572222222","-1,68"
"17,8995658333333","-1,56"
"17,8995744444444","-1,18"
"17,8995833333333","-1,06"
"17,8995919444444","-1,01"
"17,8996005555556","-1,16"
"17,8996091666667","-1,31"
"17,8996180555556","-1,58"
"17,8996266666667","-2,25"
"17,8996352777778","-2,47"
"17,8996438888889","-2,58"
"17,8996527777778","-2,48"
"17,8996613888889","-2,41"
"17,89967","-2,38"
"17,8996786111111","-2,23"
"17,8996875","-2,53"
"17,8996961111111","-2,98"
"17,8997047222222","-3,11"
"17,8997133333333","-3,35"
"17,8997222222222","-3,36"
"17,8997308333333","-3,08"
"17,8997394444444","-2,75"
"17,8997480555556","-2,54"
"17,8997569444444","-2,41"
"17,8997655555556","-2,36"
"17,8997741666667","-2,29"
"17,8997827777778","-2,19"
"17,8997916666667","-1,94"
"17,8998002777778","-1,52"
"17,8998088888889","-1,35"
"17,8998175","-1,2"
"17,8998263888889","-1,21"
"17,899835","-1,32"
"17,8998436111111","-1,41"
"17,8998522222222","-1,82"
