2019-07-16	21:03:26	29.5	0.174
2019-07-17	6:14:34	13.4	0.258
2019-07-17	20:44:00	70.5	0.192
2019-07-18	7:40:43	22.2	0.211
2019-07-18	15:04:39	82.0	0.174
2019-07-18	18:42:45	87.0	0.171
2019-07-18	20:27:47	18.2	0.199
2019-07-19	12:56:31	71.3	0.195
2019-07-19	23:56:12	70.1	0.184
2019-07-20	18:20:25	82.7	0.396
2019-07-21	1:35:07	81.5	0.311
2019-07-21	8:52:20	77.8	0.244
2019-07-21	16:10:10	83.9	0.239
2019-07-22	4:46:00	26.1	1.39
2019-07-22	10:18:56	75.8	1.456
2019-07-22	12:06:31	25.9	0.947
2019-07-22	13:59:12	76.2	0.947
2019-07-22	17:41:46	74.0	0.637
2019-07-22	19:30:31	71.8	0.751
2019-07-22	21:17:49	72.8	0.751
2019-07-23	1:04:06	80.8	0.66
2019-07-23	2:34:36	23.5	0.395
2019-07-23	8:14:52	74.9	0.459
2019-07-23	11:55:55	76.2	0.322
2019-07-23	13:36:53	84.5	0.292
2019-07-23	15:36:32	79.1	0.292
2019-07-23	17:15:28	78.8	0.233
2019-07-23	19:17:15	78.0	0.233
2019-07-24	2:36:36	70.8	0.17
2019-07-24	6:17:02	85.8	0.162
2019-07-24	15:13:35	75.0	0.155
2019-07-24	17:13:05	81.6	0.155
2019-07-24	18:54:31	80.3	0.174
2019-07-25	2:12:38	77.4	0.176
2019-07-25	15:03:26	75.4	0.161
2019-07-25	18:45:57	75.9	0.154
2019-07-25	20:27:26	71.1	0.163
2019-07-25	22:26:06	82.9	0.163
2019-07-26	1:59:45	80.2	0.177
2019-07-26	7:22:49	80.6	0.231
2019-07-26	16:43:24	80.6	0.39
2019-07-26	18:18:22	76.8	0.437
2019-07-26	20:14:46	83.2	0.437
2019-07-27	3:33:37	81.1	0.549
2019-07-27	7:11:19	80.0	0.501
2019-07-27	10:48:06	82.6	0.717
2019-07-27	16:25:36	28.8	0.852
2019-07-27	18:06:39	72.8	0.852
2019-07-27	21:50:39	79.9	1.039
2019-07-28	4:57:42	71.2	0.52
2019-07-28	10:34:04	78.2	0.945
2019-07-28	12:20:05	85.8	0.945
2019-07-28	14:09:46	18.0	0.89
2019-07-28	16:00:33	82.2	0.89
2019-07-28	21:39:38	73.5	0.517
2019-07-28	23:24:47	70.4	0.517
2019-07-29	10:19:52	77.2	0.156
2019-07-29	15:44:49	86.8	0.197
2019-07-29	21:19:20	72.9	0.211
2019-07-30	2:59:12	29.6	0.236
2019-07-30	8:11:21	88.2	0.196
